item_id,org_id,organization,date,platform,org_role_primary,org_role_secondary,role_hybrid_flag,threat_appraisal,harm_loss_appraisal,injustice_appraisal,uncertainty_appraisal,responsibility_blame_appraisal,intentionality_appraisal,norm_violation_appraisal,vulnerability_appraisal,controllability_appraisal,coping_efficacy_appraisal,collective_efficacy_appraisal,care_need_appraisal,opportunity_hope_appraisal,fear_intensity,anxiety_uncertainty_intensity,anger_intensity,moral_outrage_intensity,grief_sadness_intensity,solidarity_intensity,care_compassion_intensity,empathy_intensity,hope_intensity,gratitude_intensity,pride_intensity,reassurance_intensity,defiance_intensity,urgency_emotion_intensity,other_emotion_intensity,emotion_explicitness,emotion_source_org,emotion_source_affected_public,emotion_source_supporters_public,emotion_source_quoted_actor,function_inform,function_warn,function_reassure,function_regulate_fear,function_mobilize,function_advocate,function_provide_service,function_fundraise,function_build_solidarity,function_generate_empathy,function_moral_evaluation,function_increase_efficacy,function_mourn_commemorate,function_document_testify,function_celebrate,function_encourage_defiance,function_other,action_orientation_present,action_type,action_specificity,action_immediacy,audience_primary,direct_address,urgency_level,legal_information_present,service_information_present,resource_link_present,appraisal_notes,emotion_notes,coder_id,coding_date,coder_confidence,source_item_id,source_organization,series_id,series_label,series_type,series_analysis_note,is_recurring_series
TC058-WEB-011,TC058,Mid-Minnesota Legal Aid,2026-01-20,website,legal,service,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,implicit,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,use_resource;seek_legal_help,specific,low,general_public,0,0,1,1,1,Expansion of tax services increases access and coping capacity.,Low hope/reassurance inferred from new service availability.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-011,Mid-Minnesota Legal Aid,,,,,0
D2-01-WEB-005,D2-01,ACLU of Minnesota,2026-01-21,website,advocacy,legal,1,1,1,1,0,1,1,1,1,0,0,1,0,0,3,1,1,3,0,2,2,2,0,0,0,0,2,2,0,explicit,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,seek_legal_help;share_information,specific,high,general_public,1,3,1,0,1,Case page frames profiling/seizures/arrests as constitutional violations.,Fear outrage solidarity and defiance remain central.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,D2-01-WEB-005,ACLU of Minnesota,,,,,0
TC038-EVT-014,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-01-21,website,service,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Digital-skills training increases practical coping efficacy.,No meaningful affective cue beyond practical empowerment in preserved summary.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC038-EVT-014,Comunidades Latinas Unidas En Servicio (CLUES),CLUES_DIGLIT_2025_2026,Digital Literacy Program,recurring_service_class,Retain raw; for robustness compare item-level results with series-collapsed or organization-month weighting.,1
D2-07-WEB-001,D2-07,Groundwork Legal,2026-01-21,website,legal,advocacy,1,1,1,1,0,1,1,1,1,0,1,0,1,0,3,1,2,3,1,2,2,2,0,0,0,0,3,3,0,explicit,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,seek_legal_help;share_information,specific,high,immigrants_refugees,1,3,1,1,1,Out-of-state transfers despite release orders are framed as urgent legal harm.,Fear outrage defiance and urgency are dominant.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,D2-07-WEB-001,Groundwork Legal,,,,,0
CI0038,TC041,International Institute of Minnesota,2026-01-21,website,service,media_information,1,1,1,1,1,0,0,0,1,0,0,0,1,0,3,2,1,1,1,2,3,3,0,0,0,1,0,2,0,mixed,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,high,general_public,0,2,1,0,0,Detention of legally present refugees is framed as harm/uncertainty.,Fear care empathy and solidarity are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,CI0038,International Institute of Minnesota,,,,,0
TC078-EVT-001,TC078,Jewish Community Action,2026-01-21,website,faith,advocacy,1,1,0,1,1,0,0,0,1,0,1,1,0,0,2,2,0,1,0,3,2,1,1,0,0,1,2,3,0,mixed,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,attend_event;protest;share_information,specific,high,general_public,1,3,0,0,1,Briefing addresses active ICE-response organizing and participation.,Solidarity urgency defiance and moderate fear/anxiety.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC078-EVT-001,Jewish Community Action,,,,,0
TC058-WEB-012,TC058,Mid-Minnesota Legal Aid,2026-01-21,website,legal,service,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,implicit,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,use_resource;seek_legal_help,specific,low,general_public,0,0,1,1,1,Formal expansion of state tax assistance increases service capacity.,Positive future orientation present but restrained.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-012,Mid-Minnesota Legal Aid,,,,,0
TC050-WEB-004,TC050,Project for Pride in Living,2026-01-21,website,housing,service,1,1,1,1,1,0,0,0,1,0,1,1,1,0,3,2,1,2,1,3,3,2,1,0,0,2,1,3,0,mixed,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,use_resource;share_information,specific,high,general_public,1,3,0,1,1,ICE activity is framed as materially affecting communities served.,Fear care solidarity empathy and urgency are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC050-WEB-004,Project for Pride in Living,,,,,0
TC025-WEB-005,TC025,Twin Cities Habitat for Humanity,2026-01-21,website,housing,education,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,1,2,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,use_resource,specific,moderate,general_public,1,1,0,1,1,Homeownership is framed as pathway to generational wealth.,Hope and reassurance dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC025-WEB-005,Twin Cities Habitat for Humanity,,,,,0
TC075-EVT-009,TC075,Unidos MN,2026-01-21,website,advocacy,service,1,1,0,1,1,0,0,0,1,0,1,1,1,0,2,2,1,2,0,3,2,2,1,0,0,1,1,3,0,mixed,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,contact_official;attend_event;share_information,specific,high,general_public,1,3,0,1,1,Threatened energy-aid cuts framed as risk of utility loss for low-income residents.,Concern outrage solidarity care and urgency support collective response.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-EVT-009,Unidos MN,,,,,0
TC074-WEB-003,TC074,COPAL,2026-01-22,website,advocacy,ethnocultural,1,1,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1,2,0,3,1,1,0,0,0,0,3,3,0,explicit,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,protest;attend_event,specific,high,general_public,1,3,0,0,1,March mobilizes public participation against enforcement.,Solidarity defiance urgency and moral outrage dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC074-WEB-003,COPAL,,,,,0
TC037-WEB-002,TC037,CommonBond Communities,2026-01-22,website,housing,service,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,implicit,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,none,none,general_public,0,0,0,1,0,Housing tax-credit support is framed as resource for affordable communities.,Hope and care lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC037-WEB-002,CommonBond Communities,,,,,0
TC057-WEB-004,TC057,Immigrant Law Center of Minnesota,2026-01-22,website,legal,advocacy,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,3,2,1,1,0,0,1,3,3,0,explicit,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,protest;use_resource,specific,high,general_public,1,3,1,1,1,Statewide action is framed as collective response while services remain available.,Solidarity defiance and urgency dominate with care/reassurance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC057-WEB-004,Immigrant Law Center of Minnesota,,,,,0
TC078-EVT-002,TC078,Jewish Community Action,2026-01-22,website,faith,advocacy,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,3,3,2,2,0,1,2,1,1,0,explicit,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,attend_event,specific,moderate,general_public,1,1,0,0,1,Interfaith gathering centers safety belonging and solidarity with trans/BIPOC communities.,Care solidarity empathy and hope are central.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-002,Jewish Community Action,,,,,0
TC054-WEB-007,TC054,Alight,2026-01-23,website,service,education,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,2,2,3,0,1,1,0,0,0,mixed,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,use_resource,specific,low,general_public,1,0,0,1,1,Learning collection builds understanding of displacement power dignity and identity.,Empathy hope solidarity and care are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC054-WEB-007,Alight,,,,,0
TC074-WEB-004,TC074,COPAL,2026-01-23,website,advocacy,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,2,0,1,0,1,1,0,implicit,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,attend_event;other,specific,moderate,ethnocultural_community,1,1,0,0,1,Caucus training converts public advocacy into civic efficacy.,Solidarity hope and mild defiance/urgency.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC074-WEB-004,COPAL,,,,,0
TC078-EVT-003,TC078,Jewish Community Action,2026-01-23,website,faith,advocacy,1,1,0,1,0,1,0,1,1,0,0,1,0,0,2,1,2,3,0,3,1,1,0,0,0,0,3,3,0,explicit,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,protest;attend_event,specific,high,general_public,1,3,0,0,1,Statewide economic pause is framed as collective resistance to ICE.,Outrage solidarity defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-003,Jewish Community Action,,,,,0
TC058-WEB-013,TC058,Mid-Minnesota Legal Aid,2026-01-23,website,legal,service,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,2,1,0,explicit,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,protest;use_resource,general,moderate,general_public,1,1,1,1,0,Solidarity with ICE Out of Minnesota day of action frames collective action as meaningful.,Solidarity is explicit; defiance is tied to public resistance framing.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-013,Mid-Minnesota Legal Aid,,,,,0
D2-01-WEB-006,D2-01,ACLU of Minnesota,2026-01-24,website,advocacy,legal,1,1,1,1,0,1,1,1,1,0,0,1,0,0,3,1,2,3,3,3,2,2,0,0,0,0,3,3,0,explicit,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,protest;share_information;contact_official,specific,high,general_public,1,3,1,0,1,Fatal shooting is framed as grave harm requiring immediate withdrawal/accountability.,Grief fear outrage solidarity defiance and urgency are dominant.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,D2-01-WEB-006,ACLU of Minnesota,,,,,0
CI0025,TC064,The Advocates for Human Rights,2026-01-24,website,advocacy,legal,1,1,1,1,0,1,1,1,1,0,0,1,0,0,2,0,2,3,3,2,2,2,0,0,0,0,3,3,0,explicit,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,contact_official;share_information,specific,high,general_public,1,3,1,0,1,Second killing framed as requiring independent investigation and withdrawal.,Grief outrage defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,CI0025,The Advocates for Human Rights,,,,,0
TC064-WEB-005,TC064,The Advocates for Human Rights,2026-01-24,website,advocacy,legal,1,1,1,1,0,1,1,1,1,0,0,1,1,0,3,1,2,3,1,2,2,2,0,0,0,0,3,3,0,explicit,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,seek_legal_help;share_information;contact_official,specific,high,immigrants_refugees,1,3,1,1,1,Arrests and detention of resettled refugees are framed as rights violations and family harm.,Fear outrage defiance and urgency are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-WEB-005,The Advocates for Human Rights,,,,,0
TC078-EVT-004,TC078,Jewish Community Action,2026-01-25,website,faith,advocacy,1,1,0,1,0,0,0,0,1,1,1,1,0,0,2,1,0,1,0,3,3,1,1,0,0,2,2,3,0,mixed,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,attend_event;protest;safety_plan,specific,high,general_public,1,3,0,1,1,Training converts enforcement threat into organized nonviolent action and safety preparation.,Care solidarity efficacy defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-004,Jewish Community Action,JCA_DIRECT_ACTION_TRAINING_2026,Nonviolent Direct Action Training,recurring_organizing_training,"Repeated organizing/training format; preserve because crisis mobilization itself is substantive, but test series-collapsed estimates.",1
TC078-EVT-005,TC078,Jewish Community Action,2026-01-25,website,faith,advocacy,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2,1,2,0,1,1,1,2,0,explicit,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,attend_event;volunteer,specific,moderate,faith_community,1,2,0,0,1,Organizing space emphasizes relationships shared values and collective power.,Solidarity hope and collective efficacy are central.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-005,Jewish Community Action,,,,,0
TC078-EVT-006,TC078,Jewish Community Action,2026-01-25,website,faith,advocacy,1,1,0,1,1,0,0,0,1,0,1,1,0,0,2,2,0,1,0,3,2,1,1,0,0,1,2,3,0,mixed,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,attend_event;protest;share_information,specific,high,general_public,1,3,0,0,1,Repeated briefing sustains ICE-response organizing and participation.,Solidarity urgency and defiance remain prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC078-EVT-006,Jewish Community Action,,,,,0
TC058-WEB-014,TC058,Mid-Minnesota Legal Aid,2026-01-25,website,legal,service,1,1,0,0,1,0,0,0,1,0,1,0,1,0,3,2,0,0,0,0,2,2,0,0,0,1,0,1,0,mixed,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,safety_plan;prepare_documents;seek_legal_help,specific,high,immigrants_refugees,1,2,1,1,1,Parents prepare care arrangements because detention is treated as an immediate family-separation risk.,Fear is explicit in headline; planning converts fear into coping.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-014,Mid-Minnesota Legal Aid,,,,,0
TC044-WEB-003,TC044,Minnesota Council of Churches,2026-01-25,website,faith,service,1,1,1,1,1,1,0,1,1,0,0,1,1,0,3,2,1,2,1,3,3,3,0,0,0,0,2,2,0,mixed,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,share_information;seek_legal_help,general,high,general_public,1,2,1,1,0,Operation PARRIS described as causing detention family disruption and fear among refugees.,Fear solidarity care empathy and concern about injustice dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC044-WEB-003,Minnesota Council of Churches,,,,,0
TC064-WEB-006,TC064,The Advocates for Human Rights,2026-01-25,website,advocacy,legal,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2,2,1,2,1,2,2,1,1,0,0,1,2,2,0,mixed,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,share_information;seek_legal_help,specific,high,general_public,1,2,1,1,1,Enforcement conditions are synthesized as a broad human-rights problem with active legal response.,Mixed fear outrage solidarity and efficacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-WEB-006,The Advocates for Human Rights,,,,,0
D2-01-WEB-007,D2-01,ACLU of Minnesota,2026-01-26,website,advocacy,legal,1,1,1,1,0,1,0,1,1,0,0,1,0,0,2,1,2,3,1,2,1,1,0,0,0,0,3,2,0,explicit,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,share_information;protest,specific,high,general_public,1,2,1,0,1,Appeals decision is framed as failing to protect documentation/protest rights.,Outrage defiance and fear support continued advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,D2-01-WEB-007,ACLU of Minnesota,,,,,0
TC073-WEB-LEGACY-CI0034,TC073,Center for Victims of Torture,2026-01-26,website,advocacy,service,1,1,1,1,0,1,1,1,1,0,0,1,1,0,3,2,2,3,2,3,2,3,0,0,0,0,3,3,0,explicit,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,protest;contact_official;share_information,specific,high,general_public,1,3,1,0,1,Statement frames enforcement as broad human-rights crisis requiring multi-institutional action.,Fear outrage solidarity empathy defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,CI0034,Center for Victims of Torture,,,,,0
TC057-WEB-005,TC057,Immigrant Law Center of Minnesota,2026-01-26,website,legal,advocacy,1,1,1,1,1,1,1,1,1,0,0,1,1,0,3,2,3,3,3,2,2,2,0,0,0,0,3,3,0,explicit,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,"0,1","0,",none,"none,general_public",0,3,1,0,0,"The release frames the fatal shooting of Alex Pretti and broader enforcement as violence, surveillance, detention, injustice, and community harm, supporting threat, harm, blame, intentionality, norm violation, and vulnerability appraisals.","Fear, anger, moral outrage, grief, defiance, and urgency are dominant or near-dominant; solidarity, care, and empathy are also explicit.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC057-WEB-005,Immigrant Law Center of Minnesota,,,,,0
TC025-WEB-006,TC025,Twin Cities Habitat for Humanity,2026-01-26,website,housing,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,explicit,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,donate;volunteer,specific,moderate,supporters_donors,1,1,0,1,1,Board message emphasizes multiple ways to support mission.,Solidarity care hope and gratitude.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC025-WEB-006,Twin Cities Habitat for Humanity,,,,,0
TC075-EVT-010,TC075,Unidos MN,2026-01-26,website,advocacy,coalition_network,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3,1,0,2,0,1,0,1,1,0,implicit,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,attend_event;other,specific,moderate,general_public,1,1,0,0,1,Climate-equity launch frames equitable transition as collective policy goal.,Solidarity hope efficacy and mild defiance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-EVT-010,Unidos MN,UNIDOS_CLIMATE_EQUITY_2026,Climate Equity Organizing,recurring_community_meeting,Repeated climate-equity organizing series.,1
D2-07-WEB-002,D2-07,Groundwork Legal,2026-01-27,website,legal,advocacy,1,1,1,1,0,1,1,1,1,0,1,0,1,0,3,1,2,3,2,2,3,3,0,0,0,0,3,3,0,explicit,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,seek_legal_help;share_information,specific,high,general_public,1,3,1,1,1,Toddler and parent detention/transfer are framed as severe rights and family harm.,Fear outrage care empathy defiance and urgency are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,D2-07-WEB-002,Groundwork Legal,,,,,0
CI0027,TC064,The Advocates for Human Rights,2026-01-27,website,advocacy,legal,1,1,1,1,0,1,1,1,1,0,0,0,0,0,2,1,1,2,0,2,2,2,0,0,0,0,2,2,0,mixed,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,seek_legal_help;share_information,specific,high,immigrants_refugees,1,2,1,0,1,Denial of confidential lawyer access and rapid transfers are framed as due-process harms.,Concern solidarity empathy and defiance are moderate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,CI0027,The Advocates for Human Rights,,,,,0
TC075-EVT-011,TC075,Unidos MN,2026-01-27,website,service,economic_development,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,use_resource,specific,moderate,general_public,1,1,0,1,1,Library outreach offers energy and job resources.,Hope/reassurance through practical efficacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-EVT-011,Unidos MN,UNIDOS_SUSTAINABLE_HOME_LIBRARY_2026,Sustainable Home Program at the Library,recurring_service_outreach,Repeated library outreach; candidate-tier Feb. 24 and Mar. 10 events belong to same series if later promoted.,1
TC073-LI-004,TC073,Center for Victims of Torture,2026-01-28,LinkedIn,service,advocacy,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,2,1,2,0,0,0,0,explicit,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Leadership transition is framed as an organizational opportunity and capacity-building moment.,"Delight and celebratory framing support hope and pride, with lower gratitude/care.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC073-LI-004,Center for Victims of Torture,,,,,0
TC073-WEB-008,TC073,Center for Victims of Torture,2026-01-28,website,service,advocacy,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,1,1,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,,none,none,general_public,0,0,0,0,1,Monthly issue includes leadership/program updates.,Low hope solidarity and reassurance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC073-WEB-008,Center for Victims of Torture,,,,,0
TC038-EVT-015,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-01-28,website,service,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Digital-skills training increases practical coping efficacy.,No meaningful affective cue beyond practical empowerment in preserved summary.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC038-EVT-015,Comunidades Latinas Unidas En Servicio (CLUES),CLUES_DIGLIT_2025_2026,Digital Literacy Program,recurring_service_class,Retain raw; for robustness compare item-level results with series-collapsed or organization-month weighting.,1
CI0003,TC041,International Institute of Minnesota,2026-01-28,website,service,advocacy,1,1,1,1,0,1,0,1,1,0,0,1,1,0,3,3,1,2,0,3,3,2,1,0,0,1,3,3,0,explicit,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,contact_official;share_information,specific,high,policymakers,1,3,1,0,1,Action alert frames Metro Surge as fear/panic requiring congressional action.,Fear anxiety solidarity care defiance and urgency are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,CI0003,International Institute of Minnesota,,,,,0
TC050-WEB-005,TC050,Project for Pride in Living,2026-01-28,website,housing,economic_development,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,2,1,2,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,,none,none,general_public,0,0,0,0,0,Opportunity Crossing coverage highlights community-centered development.,Solidarity hope pride and empathy lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC050-WEB-005,Project for Pride in Living,,,,,0
TC064-LI-001,TC064,The Advocates for Human Rights,2026-01-28,LinkedIn,advocacy,legal,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,2,0,1,1,1,0,0,0,0,2,1,0,mixed,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,,none,none,general_public,0,1,1,0,1,"Detention and alleged denial of counsel are framed as harm, vulnerability, injustice, and legal/norm violation; litigation provides a coping/control pathway.","Moral outrage and defiance are clearest, with lower fear, care, empathy, and solidarity.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC064-LI-001,The Advocates for Human Rights,,,,,0
TC064-WEB-007,TC064,The Advocates for Human Rights,2026-01-28,website,advocacy,legal,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,2,1,0,2,0,0,0,mixed,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,,none,none,immigrants_refugees,0,1,1,1,0,Court order is framed as an effective check on detention and a source of immediate relief.,Hope and reassurance emerge from legal victory.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-WEB-007,The Advocates for Human Rights,,,,,0
CI0039,TC041,International Institute of Minnesota,2026-01-29,website,service,media_information,1,1,1,0,1,0,0,0,1,0,0,0,1,0,3,3,0,0,1,1,2,3,0,0,0,0,0,0,2,mixed,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,"0,0","0,",none,"none,immigrants_refugees",0,2,0,1,0,"The hosted coverage centers a refugee family staying inside and disrupting daily life amid ICE arrests, supporting threat, harm, uncertainty, vulnerability, and care-need appraisals.","Fear and anxiety are dominant; empathy is strong, with care, sadness, and urgency also present.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,CI0039,International Institute of Minnesota,,,,,0
TC058-WEB-015,TC058,Mid-Minnesota Legal Aid,2026-01-29,website,legal,service,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,2,1,0,2,0,0,0,mixed,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,none,none,immigrants_refugees,0,1,1,1,0,Court intervention is framed as reducing detention risk and producing immediate relief.,Hope and reassurance rise around release of detained refugees.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-015,Mid-Minnesota Legal Aid,,,,,0
TC047-WEB-004,TC047,Oromo Community of Minnesota,2026-01-29,website,ethnocultural,service,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3,2,1,1,1,2,0,0,0,0,explicit,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,none,none,ethnocultural_community,1,1,0,0,0,Community death is framed as profound loss and shared legacy.,Grief and solidarity dominate with care and pride.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC047-WEB-004,Oromo Community of Minnesota,,,,,0
